x,y,z,boundary_left,boundary_right,velocity_long_ref,kappa,yaw_angle,yaw_angle_error,lat_deviation,arc_progress,time,yaw_angle_dot,velocity_lat,acceleration_long,acceleration_lat,force_long_fl,force_long_fr,force_long_rl,force_long_rr,steering_angle,steering_angle_dot
21.1948223,-1.30752993,0,0.86,-0.86,3,0.109798904,0.455001457,0,0,135.362546,0,0.329396713,0,0,0,0,0,0,0,0,0
21.2843094,-1.35192049,0,0.86,-0.86,3,0.112135196,0.466085985,0,0,135.462438,0,0.336405589,0,0,0,0,0,0,0,0,0
21.3732948,-1.39731073,0,0.86,-0.86,3,0.114471497,0.477403871,0,0,135.562331,0,0.343414492,0,0,0,0,0,0,0,0,0
21.4617538,-1.44371545,0,0.86,-0.86,3,0.116807808,0.488955115,0,0,135.662224,0,0.350423423,0,0,0,0,0,0,0,0,0
21.5496674,-1.49114919,0,0.86,-0.86,3,0.119144128,0.500739718,0,0,135.762117,0,0.357432383,0,0,0,0,0,0,0,0,0
21.6370087,-1.53962576,0,0.86,-0.86,3,0.121480457,0.512757679,0,0,135.862009,0,0.364441372,0,0,0,0,0,0,0,0,0
21.7237568,-1.58915854,0,0.86,-0.86,3,0.123816797,0.525008999,0,0,135.961902,0,0.371450391,0,0,0,0,0,0,0,0,0
21.8098831,-1.63976038,0,0.86,-0.86,3,0.126153147,0.537493677,0,0,136.061795,0,0.37845944,0,0,0,0,0,0,0,0,0
21.8953667,-1.69144356,0,0.86,-0.86,3,0.128489507,0.550211713,0,0,136.161687,0,0.38546852,0,0,0,0,0,0,0,0,0
21.9801807,-1.74421954,0,0.86,-0.86,3,0.130825877,0.563163109,0,0,136.26158,0,0.392477631,0,0,0,0,0,0,0,0,0
22.0642967,-1.79809928,0,0.86,-0.86,3,0.133162258,0.576347862,0,0,136.361473,0,0.399486775,0,0,0,0,0,0,0,0,0
22.1476879,-1.85309315,0,0.86,-0.86,3,0.13549865,0.589765974,0,0,136.461365,0,0.406495951,0,0,0,0,0,0,0,0,0
22.2303276,-1.90921056,0,0.86,-0.86,3,0.137835053,0.603417445,0,0,136.561258,0,0.41350516,0,0,0,0,0,0,0,0,0
22.3121872,-1.96646047,0,0.86,-0.86,3,0.140171468,0.617302274,0,0,136.66115,0,0.420514403,0,0,0,0,0,0,0,0,0
22.3932381,-2.02485085,0,0.86,-0.86,3,0.142507894,0.631420461,0,0,136.761043,0,0.427523681,0,0,0,0,0,0,0,0,0
22.4734478,-2.08438897,0,0.86,-0.86,3,0.144844331,0.645772007,0,0,136.860935,0,0.434532993,0,0,0,0,0,0,0,0,0
22.5527878,-2.14508128,0,0.86,-0.86,3,0.14718078,0.660356911,0,0,136.960828,0,0.441542341,0,0,0,0,0,0,0,0,0
22.6312275,-2.20693326,0,0.86,-0.86,3,0.149517241,0.675175174,0,0,137.06072,0,0.448551724,0,0,0,0,0,0,0,0,0
22.7087364,-2.26995015,0,0.86,-0.86,3,0.151853715,0.690226795,0,0,137.160613,0,0.455561145,0,0,0,0,0,0,0,0,0
22.7852783,-2.33413506,0,0.86,-0.86,3,0.154190201,0.705511775,0,0,137.260505,0,0.462570602,0,0,0,0,0,0,0,0,0
22.8608227,-2.39949131,0,0.86,-0.86,3,0.156526699,0.721030113,0,0,137.360397,0,0.469580097,0,0,0,0,0,0,0,0,0
22.9353371,-2.46602058,0,0.86,-0.86,3,0.15886321,0.736781809,0,0,137.46029,0,0.476589631,0,0,0,0,0,0,0,0,0
23.0087852,-2.53372383,0,0.86,-0.86,3,0.161199735,0.752766864,0,0,137.560182,0,0.483599204,0,0,0,0,0,0,0,0,0
23.0811348,-2.60260105,0,0.86,-0.86,3,0.163536272,0.768985278,0,0,137.660074,0,0.490608816,0,0,0,0,0,0,0,0,0
23.1523495,-2.67265058,0,0.86,-0.86,3,0.137336678,0.784014884,0,0,137.759966,0,0.412010034,0,0,0,0,0,0,0,0,0
23.2226257,-2.74370074,0,0.86,-0.86,3,0.109592327,0.796349931,0,0,137.859901,0,0.328776982,0,0,0,0,0,0,0,0,0
23.29212,-2.81551623,0,0.86,-0.86,3,0.109592327,0.807301698,0,0,137.959835,0,0.328776982,0,0,0,0,0,0,0,0,0
23.3608227,-2.8880887,0,0.86,-0.86,3,0.109592327,0.818253465,0,0,138.059769,0,0.328776982,0,0,0,0,0,0,0,0,0
23.4287281,-2.96140885,0,0.86,-0.86,3,0.109592327,0.829205232,0,0,138.159704,0,0.328776982,0,0,0,0,0,0,0,0,0
23.4958248,-3.03546858,0,0.86,-0.86,3,0.109592327,0.840156999,0,0,138.259638,0,0.328776982,0,0,0,0,0,0,0,0,0
23.5621071,-3.11025858,0,0.86,-0.86,3,0.109592327,0.851108767,0,0,138.359573,0,0.328776982,0,0,0,0,0,0,0,0,0
23.6275654,-3.18577003,0,0.86,-0.86,3,0.109592327,0.862060534,0,0,138.459507,0,0.328776982,0,0,0,0,0,0,0,0,0
23.692194,-3.26199365,0,0.86,-0.86,3,0.109592327,0.873012301,0,0,138.559441,0,0.328776982,0,0,0,0,0,0,0,0,0
23.7559834,-3.33892059,0,0.86,-0.86,3,0.109592327,0.883964068,0,0,138.659376,0,0.328776982,0,0,0,0,0,0,0,0,0
23.8189278,-3.41654158,0,0.86,-0.86,3,0.109592327,0.894915836,0,0,138.75931,0,0.328776982,0,0,0,0,0,0,0,0,0
23.8810177,-3.4948473,0,0.86,-0.86,3,0.109592327,0.905867603,0,0,138.859244,0,0.328776982,0,0,0,0,0,0,0,0,0
23.9422455,-3.57382822,0,0.86,-0.86,3,0.109592327,0.91681937,0,0,138.959179,0,0.328776982,0,0,0,0,0,0,0,0,0
24.0026054,-3.65347481,0,0.86,-0.86,3,0.109592327,0.927771137,0,0,139.059113,0,0.328776982,0,0,0,0,0,0,0,0,0
24.062088,-3.73377776,0,0.86,-0.86,3,0.109592327,0.938722904,0,0,139.159048,0,0.328776982,0,0,0,0,0,0,0,0,0
24.1206894,-3.81472731,0,0.86,-0.86,3,0.109592327,0.949674672,0,0,139.258982,0,0.328776982,0,0,0,0,0,0,0,0,0
24.1784,-3.89631391,0,0.86,-0.86,3,0.109592327,0.960626439,0,0,139.358916,0,0.328776982,0,0,0,0,0,0,0,0,0
24.2352142,-3.97852755,0,0.86,-0.86,3,0.109592327,0.971578206,0,0,139.458851,0,0.328776982,0,0,0,0,0,0,0,0,0
24.2911243,-4.06135845,0,0.86,-0.86,3,0.109592327,0.982529973,0,0,139.558785,0,0.328776982,0,0,0,0,0,0,0,0,0
24.3461227,-4.14479637,0,0.86,-0.86,3,0.109592327,0.993481741,0,0,139.658719,0,0.328776982,0,0,0,0,0,0,0,0,0
24.4002056,-4.22883224,0,0.86,-0.86,3,0.109592327,1.00443351,0,0,139.758654,0,0.328776982,0,0,0,0,0,0,0,0,0
24.4533653,-4.3134551,0,0.86,-0.86,3,0.109592327,1.01538527,0,0,139.858588,0,0.328776982,0,0,0,0,0,0,0,0,0
24.5055923,-4.39865494,0,0.86,-0.86,3,0.109592327,1.02633704,0,0,139.958523,0,0.328776982,0,0,0,0,0,0,0,0,0
24.5568867,-4.48442173,0,0.86,-0.86,3,0.109592327,1.03728881,0,0,140.058457,0,0.328776982,0,0,0,0,0,0,0,0,0
24.6072369,-4.57074499,0,0.86,-0.86,3,0.109592327,1.04824058,0,0,140.158391,0,0.328776982,0,0,0,0,0,0,0,0,0
24.6566391,-4.65761471,0,0.86,-0.86,3,0.109592327,1.05919234,0,0,140.258326,0,0.328776982,0,0,0,0,0,0,0,0,0
24.7050858,-4.74501991,0,0.86,-0.86,3,0.109592327,1.07014411,0,0,140.35826,0,0.328776982,0,0,0,0,0,0,0,0,0
24.752573,-4.83295059,0,0.86,-0.86,3,0.109592327,1.08109588,0,0,140.458194,0,0.328776982,0,0,0,0,0,0,0,0,0
24.7990952,-4.92139626,0,0.86,-0.86,3,0.109592327,1.09204765,0,0,140.558129,0,0.328776982,0,0,0,0,0,0,0,0,0
24.8446445,-5.01034594,0,0.86,-0.86,3,0.109592327,1.10299941,0,0,140.658063,0,0.328776982,0,0,0,0,0,0,0,0,0
24.8892193,-5.09978914,0,0.86,-0.86,3,0.109592327,1.11395118,0,0,140.757998,0,0.328776982,0,0,0,0,0,0,0,0,0
24.9328098,-5.18971539,0,0.86,-0.86,3,0.109592327,1.12490295,0,0,140.857932,0,0.328776982,0,0,0,0,0,0,0,0,0
24.9754143,-5.28011322,0,0.86,-0.86,3,0.109592327,1.13585471,0,0,140.957866,0,0.328776982,0,0,0,0,0,0,0,0,0
25.017025,-5.37097263,0,0.86,-0.86,3,0.109592327,1.14680648,0,0,141.057801,0,0.328776982,0,0,0,0,0,0,0,0,0
25.0576382,-5.4622817,0,0.86,-0.86,3,0.109592327,1.15775825,0,0,141.157735,0,0.328776982,0,0,0,0,0,0,0,0,0
25.09725,-5.55403042,0,0.86,-0.86,3,0.109592327,1.16871002,0,0,141.257669,0,0.328776982,0,0,0,0,0,0,0,0,0
25.1358528,-5.64620781,0,0.86,-0.86,3,0.109592327,1.17966178,0,0,141.357604,0,0.328776982,0,0,0,0,0,0,0,0,0
25.1734467,-5.73880196,0,0.86,-0.86,3,0.109592327,1.19061355,0,0,141.457538,0,0.328776982,0,0,0,0,0,0,0,0,0
25.210022,-5.83180237,0,0.86,-0.86,3,0.109592327,1.20156532,0,0,141.557473,0,0.328776982,0,0,0,0,0,0,0,0,0
25.2455769,-5.9251976,0,0.86,-0.86,3,0.109592327,1.21251708,0,0,141.657407,0,0.328776982,0,0,0,0,0,0,0,0,0
25.2801075,-6.01897717,0,0.86,-0.86,3,0.109592327,1.22346885,0,0,141.757341,0,0.328776982,0,0,0,0,0,0,0,0,0
25.3136082,-6.11312866,0,0.86,-0.86,3,0.109592327,1.23442062,0,0,141.857276,0,0.328776982,0,0,0,0,0,0,0,0,0
25.346077,-6.2076416,0,0.86,-0.86,3,0.109592327,1.24537239,0,0,141.95721,0,0.328776982,0,0,0,0,0,0,0,0,0
25.3775082,-6.30250454,0,0.86,-0.86,3,0.109592327,1.25632415,0,0,142.057144,0,0.328776982,0,0,0,0,0,0,0,0,0
25.4078979,-6.39770603,0,0.86,-0.86,3,0.109592327,1.26727592,0,0,142.157079,0,0.328776982,0,0,0,0,0,0,0,0,0
25.4372444,-6.49323463,0,0.86,-0.86,3,0.109592327,1.27822769,0,0,142.257013,0,0.328776982,0,0,0,0,0,0,0,0,0
25.4655418,-6.58907843,0,0.86,-0.86,3,0.109592327,1.28917946,0,0,142.356948,0,0.328776982,0,0,0,0,0,0,0,0,0
25.4927883,-6.68522692,0,0.86,-0.86,3,0.109592327,1.30013122,0,0,142.456882,0,0.328776982,0,0,0,0,0,0,0,0,0
25.51898,-6.78166771,0,0.86,-0.86,3,0.109592327,1.31108299,0,0,142.556816,0,0.328776982,0,0,0,0,0,0,0,0,0
25.5441151,-6.87838984,0,0.86,-0.86,3,0.109592327,1.32203476,0,0,142.656751,0,0.328776982,0,0,0,0,0,0,0,0,0
25.5681877,-6.97538137,0,0.86,-0.86,3,0.109592327,1.33298652,0,0,142.756685,0,0.328776982,0,0,0,0,0,0,0,0,0
25.591198,-7.07263088,0,0.86,-0.86,3,0.109592327,1.34393829,0,0,142.856619,0,0.328776982,0,0,0,0,0,0,0,0,0
25.613142,-7.17012644,0,0.86,-0.86,3,0.109592327,1.35489006,0,0,142.956554,0,0.328776982,0,0,0,0,0,0,0,0,0
25.634016,-7.26785612,0,0.86,-0.86,3,0.109592327,1.36584183,0,0,143.056488,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6538181,-7.36580896,0,0.86,-0.86,3,0.109592327,1.37679359,0,0,143.156423,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6725483,-7.46397257,0,0.86,-0.86,3,0.109592327,1.38774536,0,0,143.256357,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6902008,-7.56233549,0,0.86,-0.86,3,0.109592327,1.39869713,0,0,143.356291,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7067757,-7.66088581,0,0.86,-0.86,3,0.109592327,1.40964889,0,0,143.456226,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7222691,-7.75961161,0,0.86,-0.86,3,0.109592327,1.42060066,0,0,143.55616,0,0.328776982,0,0,0,0,0,0,0,0,0
25.736681,-7.85850143,0,0.86,-0.86,3,0.109592327,1.43155243,0,0,143.656094,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7500095,-7.9575429,0,0.86,-0.86,3,0.109592327,1.4425042,0,0,143.756029,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7622528,-8.05672455,0,0.86,-0.86,3,0.109592327,1.45345596,0,0,143.855963,0,0.328776982,0,0,0,0,0,0,0,0,0
25.773407,-8.15603447,0,0.86,-0.86,3,0.109592327,1.46440773,0,0,143.955898,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7834759,-8.25546074,0,0.86,-0.86,3,0.109592327,1.4753595,0,0,144.055832,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7924538,-8.35499096,0,0.86,-0.86,3,0.109592327,1.48631127,0,0,144.155766,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8003407,-8.45461369,0,0.86,-0.86,3,0.109592327,1.49726303,0,0,144.255701,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8071365,-8.55431652,0,0.86,-0.86,3,0.109592327,1.5082148,0,0,144.355635,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8128414,-8.65408802,0,0.86,-0.86,3,0.109592327,1.51916657,0,0,144.455569,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8174515,-8.75391579,0,0.86,-0.86,3,0.109592327,1.53011833,0,0,144.555504,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8209686,-8.85378838,0,0.86,-0.86,3,0.109592327,1.5410701,0,0,144.655438,0,0.328776982,0,0,0,0,0,0,0,0,0
25.823391,-8.95369339,0,0.86,-0.86,3,0.109592327,1.55202187,0,0,144.755373,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8247204,-9.05361843,0,0.86,-0.86,3,0.109592327,1.56297364,0,0,144.855307,0,0.328776982,0,0,0,0,0,0,0,0,0
25.824955,-9.15355301,0,0.86,-0.86,3,0.109592327,-4.7092599,0,0,144.955241,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8240948,-9.25348377,0,0.86,-0.86,3,0.109592327,-4.69830814,0,0,145.055176,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8221416,-9.35339832,0,0.86,-0.86,3,0.109592327,-4.68735637,0,0,145.15511,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8190937,-9.45328617,0,0.86,-0.86,3,0.109592327,-4.6764046,0,0,145.255045,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8149509,-9.55313492,0,0.86,-0.86,3,0.109592327,-4.66545284,0,0,145.354979,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8097153,-9.65293217,0,0.86,-0.86,3,0.109592327,-4.65450107,0,0,145.454913,0,0.328776982,0,0,0,0,0,0,0,0,0
25.8033867,-9.75266647,0,0.86,-0.86,3,0.109592327,-4.6435493,0,0,145.554848,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7959671,-9.85232449,0,0.86,-0.86,3,0.109592327,-4.63259753,0,0,145.654782,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7874565,-9.95189571,0,0.86,-0.86,3,0.109592327,-4.62164577,0,0,145.754716,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7778549,-10.0513678,0,0.86,-0.86,3,0.109592327,-4.610694,0,0,145.854651,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7671661,-10.1507292,0,0.86,-0.86,3,0.109592327,-4.59974223,0,0,145.954585,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7553902,-10.2499666,0,0.86,-0.86,3,0.109592327,-4.58879046,0,0,146.05452,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7425251,-10.3490705,0,0.86,-0.86,3,0.109592327,-4.5778387,0,0,146.154454,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7285786,-10.4480267,0,0.86,-0.86,3,0.109592327,-4.56688693,0,0,146.254388,0,0.328776982,0,0,0,0,0,0,0,0,0
25.7135468,-10.5468235,0,0.86,-0.86,3,0.109592327,-4.55593516,0,0,146.354323,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6974354,-10.6454506,0,0.86,-0.86,3,0.109592327,-4.5449834,0,0,146.454257,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6802444,-10.7438955,0,0.86,-0.86,3,0.109592327,-4.53403163,0,0,146.554191,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6619778,-10.8421459,0,0.86,-0.86,3,0.109592327,-4.52307986,0,0,146.654126,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6426334,-10.9401903,0,0.86,-0.86,3,0.109592327,-4.51212809,0,0,146.75406,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6222191,-11.0380173,0,0.86,-0.86,3,0.109592327,-4.50117633,0,0,146.853995,0,0.328776982,0,0,0,0,0,0,0,0,0
25.6007328,-11.1356153,0,0.86,-0.86,3,0.109592327,-4.49022456,0,0,146.953929,0,0.328776982,0,0,0,0,0,0,0,0,0
25.5781803,-11.2329712,0,0.86,-0.86,3,0.109592327,-4.47927279,0,0,147.053863,0,0.328776982,0,0,0,0,0,0,0,0,0
25.5545616,-11.3300743,0,0.86,-0.86,3,0.109592327,-4.46832103,0,0,147.153798,0,0.328776982,0,0,0,0,0,0,0,0,0
25.5298824,-11.4269133,0,0.86,-0.86,3,0.109592327,-4.45736926,0,0,147.253732,0,0.328776982,0,0,0,0,0,0,0,0,0
25.5041428,-11.5234766,0,0.86,-0.86,3,0.109592327,-4.44641749,0,0,147.353666,0,0.328776982,0,0,0,0,0,0,0,0,0
25.4773483,-11.6197519,0,0.86,-0.86,3,0.109592327,-4.43546572,0,0,147.453601,0,0.328776982,0,0,0,0,0,0,0,0,0
25.449501,-11.7157278,0,0.86,-0.86,3,0.109592327,-4.42451396,0,0,147.553535,0,0.328776982,0,0,0,0,0,0,0,0,0
25.4206028,-11.8113928,0,0.86,-0.86,3,0.109592327,-4.41356219,0,0,147.65347,0,0.328776982,0,0,0,0,0,0,0,0,0
25.3906593,-11.9067354,0,0.86,-0.86,3,0.109592327,-4.40261042,0,0,147.753404,0,0.328776982,0,0,0,0,0,0,0,0,0
25.3596745,-12.0017452,0,0.86,-0.86,3,0.109592327,-4.39165865,0,0,147.853338,0,0.328776982,0,0,0,0,0,0,0,0,0
25.3276501,-12.0964098,0,0.86,-0.86,3,0.109592327,-4.38070689,0,0,147.953273,0,0.328776982,0,0,0,0,0,0,0,0,0
25.2945919,-12.1907177,0,0.86,-0.86,3,0.109592327,-4.36975512,0,0,148.053207,0,0.328776982,0,0,0,0,0,0,0,0,0
25.2605019,-12.2846575,0,0.86,-0.86,3,0.109592327,-4.35880335,0,0,148.153141,0,0.328776982,0,0,0,0,0,0,0,0,0
25.2253857,-12.3782187,0,0.86,-0.86,3,0.109592327,-4.34785159,0,0,148.253076,0,0.328776982,0,0,0,0,0,0,0,0,0
25.1892452,-12.4713898,0,0.86,-0.86,3,0.109592327,-4.33689982,0,0,148.35301,0,0.328776982,0,0,0,0,0,0,0,0,0
25.1520882,-12.5641594,0,0.86,-0.86,3,0.109592327,-4.32594805,0,0,148.452945,0,0.328776982,0,0,0,0,0,0,0,0,0
25.1139183,-12.656517,0,0.86,-0.86,3,0.109592327,-4.31499628,0,0,148.552879,0,0.328776982,0,0,0,0,0,0,0,0,0
25.0747375,-12.7484503,0,0.86,-0.86,3,0.109592327,-4.30404452,0,0,148.652813,0,0.328776982,0,0,0,0,0,0,0,0,0
25.0345535,-12.8399496,0,0.86,-0.86,3,0.109592327,-4.29309275,0,0,148.752748,0,0.328776982,0,0,0,0,0,0,0,0,0
24.9933681,-12.9310026,0,0.86,-0.86,3,0.109592327,-4.28214098,0,0,148.852682,0,0.328776982,0,0,0,0,0,0,0,0,0
24.951189,-13.0215998,0,0.86,-0.86,3,0.109592327,-4.27118922,0,0,148.952616,0,0.328776982,0,0,0,0,0,0,0,0,0
24.9080219,-13.1117296,0,0.86,-0.86,3,0.109592327,-4.26023745,0,0,149.052551,0,0.328776982,0,0,0,0,0,0,0,0,0
24.8638687,-13.2013807,0,0.86,-0.86,3,0.109592327,-4.24928568,0,0,149.152485,0,0.328776982,0,0,0,0,0,0,0,0,0
24.8187351,-13.2905436,0,0.86,-0.86,3,0.109592327,-4.23833391,0,0,149.25242,0,0.328776982,0,0,0,0,0,0,0,0,0
24.7726307,-13.3792067,0,0.86,-0.86,3,0.109592327,-4.22738215,0,0,149.352354,0,0.328776982,0,0,0,0,0,0,0,0,0
24.7255554,-13.4673595,0,0.86,-0.86,3,0.109592327,-4.21643038,0,0,149.452288,0,0.328776982,0,0,0,0,0,0,0,0,0
24.6775188,-13.5549908,0,0.86,-0.86,3,0.109592327,-4.20547861,0,0,149.552223,0,0.328776982,0,0,0,0,0,0,0,0,0
24.6285248,-13.6420918,0,0.86,-0.86,3,0.109592327,-4.19452684,0,0,149.652157,0,0.328776982,0,0,0,0,0,0,0,0,0
24.5785809,-13.7286501,0,0.86,-0.86,3,0.109592327,-4.18357508,0,0,149.752091,0,0.328776982,0,0,0,0,0,0,0,0,0
24.5276909,-13.8146572,0,0.86,-0.86,3,0.109592327,-4.17262331,0,0,149.852026,0,0.328776982,0,0,0,0,0,0,0,0,0
24.4758625,-13.9001007,0,0.86,-0.86,3,0.109592327,-4.16167154,0,0,149.95196,0,0.328776982,0,0,0,0,0,0,0,0,0
24.4231014,-13.984972,0,0.86,-0.86,3,0.109592327,-4.15071978,0,0,150.051895,0,0.328776982,0,0,0,0,0,0,0,0,0
24.3694134,-14.0692606,0,0.86,-0.86,3,0.109592327,-4.13976801,0,0,150.151829,0,0.328776982,0,0,0,0,0,0,0,0,0
24.314806,-14.152956,0,0.86,-0.86,3,0.109592327,-4.12881624,0,0,150.251763,0,0.328776982,0,0,0,0,0,0,0,0,0
24.2592869,-14.2360487,0,0.86,-0.86,3,0.109592327,-4.11786447,0,0,150.351698,0,0.328776982,0,0,0,0,0,0,0,0,0
24.2028599,-14.3185282,0,0.86,-0.86,3,0.109592327,-4.10691271,0,0,150.451632,0,0.328776982,0,0,0,0,0,0,0,0,0
24.1455326,-14.4003839,0,0.86,-0.86,3,0.109592327,-4.09596094,0,0,150.551566,0,0.328776982,0,0,0,0,0,0,0,0,0
24.0873108,-14.4816084,0,0.86,-0.86,3,0.109592327,-4.08500917,0,0,150.651501,0,0.328776982,0,0,0,0,0,0,0,0,0
24.0282059,-14.5621891,0,0.86,-0.86,3,0.109592327,-4.07405741,0,0,150.751435,0,0.328776982,0,0,0,0,0,0,0,0,0
23.9682198,-14.6421185,0,0.86,-0.86,3,0.109592327,-4.06310564,0,0,150.85137,0,0.328776982,0,0,0,0,0,0,0,0,0
23.9073639,-14.721386,0,0.86,-0.86,3,0.109592327,-4.05215387,0,0,150.951304,0,0.328776982,0,0,0,0,0,0,0,0,0
23.8456421,-14.7999821,0,0.86,-0.86,3,0.109592327,-4.0412021,0,0,151.051238,0,0.328776982,0,0,0,0,0,0,0,0,0
23.7830639,-14.8778973,0,0.86,-0.86,3,0.109592327,-4.03025034,0,0,151.151173,0,0.328776982,0,0,0,0,0,0,0,0,0
23.719635,-14.9551229,0,0.86,-0.86,3,0.109592327,-4.01929857,0,0,151.251107,0,0.328776982,0,0,0,0,0,0,0,0,0
23.6553669,-15.0316496,0,0.86,-0.86,3,0.109592327,-4.0083468,0,0,151.351041,0,0.328776982,0,0,0,0,0,0,0,0,0
23.5902615,-15.1074677,0,0.86,-0.86,3,0.109592327,-3.99739503,0,0,151.450976,0,0.328776982,0,0,0,0,0,0,0,0,0
23.524332,-15.1825676,0,0.86,-0.86,3,0.109592327,-3.98644327,0,0,151.55091,0,0.328776982,0,0,0,0,0,0,0,0,0
23.4575825,-15.2569408,0,0.86,-0.86,3,0.109592327,-3.9754915,0,0,151.650845,0,0.328776982,0,0,0,0,0,0,0,0,0
23.3900223,-15.3305798,0,0.86,-0.86,3,0.109592327,-3.96453973,0,0,151.750779,0,0.328776982,0,0,0,0,0,0,0,0,0
23.321661,-15.4034739,0,0.86,-0.86,3,0.109592327,-3.95358797,0,0,151.850713,0,0.328776982,0,0,0,0,0,0,0,0,0
23.2525043,-15.4756145,0,0.86,-0.86,3,0.109592327,-3.9426362,0,0,151.950648,0,0.328776982,0,0,0,0,0,0,0,0,0
23.1825638,-15.5469933,0,0.86,-0.86,3,0.109592327,-3.93168443,0,0,152.050582,0,0.328776982,0,0,0,0,0,0,0,0,0
23.1118431,-15.6176023,0,0.86,-0.86,3,0.109592327,-3.92073266,0,0,152.150516,0,0.328776982,0,0,0,0,0,0,0,0,0
23.0403557,-15.6874332,0,0.86,-0.86,3,0.109592327,-3.9097809,0,0,152.250451,0,0.328776982,0,0,0,0,0,0,0,0,0
22.9681053,-15.7564764,0,0.86,-0.86,3,0.109592327,-3.89882913,0,0,152.350385,0,0.328776982,0,0,0,0,0,0,0,0,0
22.8951054,-15.8247242,0,0.86,-0.86,3,0.109592327,-3.88787736,0,0,152.45032,0,0.328776982,0,0,0,0,0,0,0,0,0
22.8213615,-15.892168,0,0.86,-0.86,3,0.109592327,-3.8769256,0,0,152.550254,0,0.328776982,0,0,0,0,0,0,0,0,0
22.7468834,-15.9588003,0,0.86,-0.86,3,0.109592327,-3.86597383,0,0,152.650188,0,0.328776982,0,0,0,0,0,0,0,0,0
22.6716805,-16.0246143,0,0.86,-0.86,3,0.109592327,-3.85502206,0,0,152.750123,0,0.328776982,0,0,0,0,0,0,0,0,0
22.5957603,-16.0895996,0,0.86,-0.86,3,0.109592327,-3.84407029,0,0,152.850057,0,0.328776982,0,0,0,0,0,0,0,0,0
22.5191326,-16.1537495,0,0.86,-0.86,3,0.109592327,-3.83311853,0,0,152.949991,0,0.328776982,0,0,0,0,0,0,0,0,0
22.4418087,-16.2170563,0,0.86,-0.86,3,0.109592327,-3.82216676,0,0,153.049926,0,0.328776982,0,0,0,0,0,0,0,0,0
22.3637962,-16.2795124,0,0.86,-0.86,3,0.109592327,-3.81121499,0,0,153.14986,0,0.328776982,0,0,0,0,0,0,0,0,0
22.2851028,-16.3411102,0,0.86,-0.86,3,0.109592327,-3.80026322,0,0,153.249795,0,0.328776982,0,0,0,0,0,0,0,0,0
22.20574,-16.401844,0,0.86,-0.86,3,0.109592327,-3.78931146,0,0,153.349729,0,0.328776982,0,0,0,0,0,0,0,0,0
22.1257172,-16.4617023,0,0.86,-0.86,3,0.109592327,-3.77835969,0,0,153.449663,0,0.328776982,0,0,0,0,0,0,0,0,0
22.0450439,-16.5206833,0,0.86,-0.86,3,0.109592327,-3.76740792,0,0,153.549598,0,0.328776982,0,0,0,0,0,0,0,0,0
21.9637299,-16.5787754,0,0.86,-0.86,3,0.109592327,-3.75645616,0,0,153.649532,0,0.328776982,0,0,0,0,0,0,0,0,0
21.8817825,-16.6359749,0,0.86,-0.86,3,0.109592327,-3.74550439,0,0,153.749466,0,0.328776982,0,0,0,0,0,0,0,0,0
21.7992153,-16.6922741,0,0.86,-0.86,3,0.109592327,-3.73455262,0,0,153.849401,0,0.328776982,0,0,0,0,0,0,0,0,0
21.7160358,-16.7476635,0,0.86,-0.86,3,0.109592327,-3.72360085,0,0,153.949335,0,0.328776982,0,0,0,0,0,0,0,0,0
21.6322556,-16.8021393,0,0.86,-0.86,3,0.109592327,-3.71264909,0,0,154.04927,0,0.328776982,0,0,0,0,0,0,0,0,0
21.547884,-16.8556957,0,0.86,-0.86,3,0.109592327,-3.70169732,0,0,154.149204,0,0.328776982,0,0,0,0,0,0,0,0,0
